month,region,bu,product_line,segment,metric,actual,plan,prior,currency
2025-08,APAC,Services,Gamma,SMB,opex,277029.12,289801.0,303419.42,USD
2025-08,APAC,Services,Gamma,MidMarket,opex,212219.01,222002.95,210846.1,USD
2025-08,APAC,Services,Gamma,Enterprise,opex,132449.25,138555.56,120128.87,USD
2025-08,APAC,Services,ServicesPlus,SMB,opex,230720.56,241357.48,256521.92,USD
2025-08,APAC,Services,ServicesPlus,MidMarket,opex,202357.69,211686.99,173891.7,USD
2025-08,APAC,Services,ServicesPlus,Enterprise,opex,122174.94,127807.58,125475.72,USD
2025-11,NA,Core,Alpha,SMB,opex,350067.04,363936.62,327704.36,USD
2025-11,NA,Core,Alpha,MidMarket,opex,236628.31,246003.47,311374.52,USD
2025-11,NA,Core,Alpha,Enterprise,opex,179182.21,186281.37,162839.24,USD
2025-11,NA,Core,Beta,SMB,opex,572041.57,594705.74,492526.16,USD
2025-11,NA,Core,Beta,MidMarket,opex,490163.01,509583.16,478152.54,USD
2025-11,NA,Core,Beta,Enterprise,opex,257955.48,268175.62,244621.08,USD
2025-11,NA,Core,Gamma,SMB,opex,301918.39,313880.34,288822.47,USD
2025-11,NA,Core,Gamma,MidMarket,opex,256744.4,266916.56,259340.54,USD
2025-11,NA,Core,Gamma,Enterprise,opex,153424.0,159502.63,152639.42,USD
2025-11,NA,Core,ServicesPlus,SMB,opex,199508.89,207413.39,241485.44,USD
2025-11,NA,Core,ServicesPlus,MidMarket,opex,192000.77,199607.8,201833.18,USD
2025-11,NA,Core,ServicesPlus,Enterprise,opex,118652.31,123353.29,125056.41,USD
2025-11,NA,Growth,Alpha,SMB,opex,321698.2,318994.01,371798.07,USD
2025-11,NA,Growth,Alpha,MidMarket,opex,298716.7,296205.7,270581.07,USD
2025-11,NA,Growth,Alpha,Enterprise,opex,138931.24,137763.39,166593.2,USD
2025-11,NA,Growth,Beta,SMB,opex,941007.18,933097.11,727952.8,USD
2025-11,NA,Growth,Beta,MidMarket,opex,692233.04,686414.16,645142.42,USD
2025-11,NA,Growth,Beta,Enterprise,opex,428526.27,424924.1,345086.07,USD
2025-11,NA,Growth,Gamma,SMB,opex,717019.76,710992.52,786035.26,USD
2025-11,NA,Growth,Gamma,MidMarket,opex,601990.06,596929.76,678670.12,USD
2025-11,NA,Growth,Gamma,Enterprise,opex,352407.13,349444.81,376529.37,USD
2025-11,NA,Growth,ServicesPlus,SMB,opex,207142.81,205401.58,230343.37,USD
2025-11,NA,Growth,ServicesPlus,MidMarket,opex,183635.97,182092.33,205221.75,USD
2025-11,NA,Growth,ServicesPlus,Enterprise,opex,102683.68,101820.53,115903.05,USD
2025-11,NA,Services,Alpha,SMB,opex,171870.0,172596.27,197955.87,USD
2025-11,NA,Services,Alpha,MidMarket,opex,171503.25,172227.97,159209.18,USD
2025-11,NA,Services,Alpha,Enterprise,opex,93029.72,93422.84,84188.88,USD
2025-11,NA,Services,Beta,SMB,opex,384391.04,386015.36,446157.35,USD
2025-11,NA,Services,Beta,MidMarket,opex,301254.84,302527.85,322299.32,USD
2025-11,NA,Services,Beta,Enterprise,opex,168103.93,168814.29,194575.84,USD
2025-11,NA,Services,Gamma,SMB,opex,377119.34,378712.94,403217.49,USD
2025-11,NA,Services,Gamma,MidMarket,opex,253876.26,254949.06,278842.1,USD
2025-11,NA,Services,Gamma,Enterprise,opex,176647.97,177394.43,163271.65,USD
2025-11,NA,Services,ServicesPlus,SMB,opex,183682.09,184458.27,180721.05,USD
2025-11,NA,Services,ServicesPlus,MidMarket,opex,179335.51,180093.33,184828.77,USD
2025-11,NA,Services,ServicesPlus,Enterprise,opex,107851.65,108307.4,100877.41,USD
2025-11,EMEA,Core,Alpha,SMB,opex,405808.35,409792.26,428514.65,USD
2025-11,EMEA,Core,Alpha,MidMarket,opex,336987.63,340295.92,315724.79,USD
2025-11,EMEA,Core,Alpha,Enterprise,opex,174733.77,176449.17,194509.44,USD
2025-11,EMEA,Core,Beta,SMB,opex,313694.24,316773.85,253677.81,USD
2025-11,EMEA,Core,Beta,MidMarket,opex,259744.69,262294.66,236331.24,USD
2025-11,EMEA,Core,Beta,Enterprise,opex,147257.54,148703.2,138391.97,USD
2025-11,EMEA,Core,Gamma,SMB,opex,482597.66,487335.43,514568.33,USD
2025-11,EMEA,Core,Gamma,MidMarket,opex,433065.85,437317.35,370529.2,USD
2025-11,EMEA,Core,Gamma,Enterprise,opex,254891.45,257393.78,288288.8,USD
2025-11,EMEA,Core,ServicesPlus,SMB,opex,271497.59,274162.94,222398.49,USD
2025-11,EMEA,Core,ServicesPlus,MidMarket,opex,194693.49,196604.84,249074.63,USD
2025-11,EMEA,Core,ServicesPlus,Enterprise,opex,130951.0,132236.58,127547.73,USD
2025-11,EMEA,Growth,Alpha,SMB,opex,535507.44,513518.6,458424.47,USD
2025-11,EMEA,Growth,Alpha,MidMarket,opex,449398.28,430945.22,417415.98,USD
2025-11,EMEA,Growth,Alpha,Enterprise,opex,254921.13,244453.64,247048.59,USD
2025-11,EMEA,Growth,Beta,SMB,opex,331882.22,318254.57,319064.78,USD
2025-11,EMEA,Growth,Beta,MidMarket,opex,264582.11,253717.92,299992.8,USD
2025-11,EMEA,Growth,Beta,Enterprise,opex,175468.27,168263.25,163189.79,USD
2025-11,EMEA,Growth,Gamma,SMB,opex,760626.14,729393.54,771159.08,USD
2025-11,EMEA,Growth,Gamma,MidMarket,opex,599541.5,574923.31,624811.95,USD
2025-11,EMEA,Growth,Gamma,Enterprise,opex,380899.12,365258.76,392434.04,USD
2025-11,EMEA,Growth,ServicesPlus,SMB,opex,616202.4,590900.08,548762.61,USD
2025-11,EMEA,Growth,ServicesPlus,MidMarket,opex,485528.8,465592.16,452153.6,USD
2025-11,EMEA,Growth,ServicesPlus,Enterprise,opex,301227.89,288858.96,266269.05,USD
2025-11,EMEA,Services,Alpha,SMB,opex,329998.15,323726.94,346973.44,USD
2025-11,EMEA,Services,Alpha,MidMarket,opex,245286.35,240624.98,321135.93,USD
2025-11,EMEA,Services,Alpha,Enterprise,opex,166249.82,163090.44,187353.47,USD
2025-11,EMEA,Services,Beta,SMB,opex,356273.9,349503.35,331482.06,USD
2025-11,EMEA,Services,Beta,MidMarket,opex,307459.04,301616.15,284435.36,USD
2025-11,EMEA,Services,Beta,Enterprise,opex,192618.74,188958.25,162957.9,USD
2025-11,EMEA,Services,Gamma,SMB,opex,283229.08,277846.66,280648.58,USD
2025-11,EMEA,Services,Gamma,MidMarket,opex,281060.85,275719.63,265312.06,USD
2025-11,EMEA,Services,Gamma,Enterprise,opex,143296.65,140573.48,174751.51,USD
2025-11,EMEA,Services,ServicesPlus,SMB,opex,150630.47,147767.92,170553.97,USD
2025-11,EMEA,Services,ServicesPlus,MidMarket,opex,100089.09,98187.01,111950.47,USD
2025-11,EMEA,Services,ServicesPlus,Enterprise,opex,73298.12,71905.18,70188.81,USD
2025-11,APAC,Core,Alpha,SMB,opex,211876.15,216509.92,221301.35,USD
2025-11,APAC,Core,Alpha,MidMarket,opex,173972.15,177776.96,171744.5,USD
2025-11,APAC,Core,Alpha,Enterprise,opex,102614.82,104859.03,96473.23,USD
2025-11,APAC,Core,Beta,SMB,opex,515244.86,526513.37,511866.33,USD
2025-11,APAC,Core,Beta,MidMarket,opex,407691.59,416607.89,454343.82,USD
2025-11,APAC,Core,Beta,Enterprise,opex,222094.3,226951.54,261624.43,USD
2025-11,APAC,Core,Gamma,SMB,opex,268221.56,274087.62,281688.91,USD
2025-11,APAC,Core,Gamma,MidMarket,opex,249324.72,254777.5,241505.17,USD
2025-11,APAC,Core,Gamma,Enterprise,opex,147673.4,150903.05,133265.17,USD
2025-11,APAC,Core,ServicesPlus,SMB,opex,482100.14,492643.77,443242.88,USD
2025-11,APAC,Core,ServicesPlus,MidMarket,opex,371023.58,379137.94,455111.7,USD
2025-11,APAC,Core,ServicesPlus,Enterprise,opex,213913.1,218591.42,250670.07,USD
2025-11,APAC,Growth,Alpha,SMB,opex,341686.01,332019.21,311724.19,USD
2025-11,APAC,Growth,Alpha,MidMarket,opex,310183.27,301407.73,298532.48,USD
2025-11,APAC,Growth,Alpha,Enterprise,opex,176384.87,171394.68,153041.76,USD
2025-11,APAC,Growth,Beta,SMB,opex,506873.52,492533.32,510521.64,USD
2025-11,APAC,Growth,Beta,MidMarket,opex,512455.95,497957.81,406040.41,USD
2025-11,APAC,Growth,Beta,Enterprise,opex,261958.94,254547.73,258289.23,USD
2025-11,APAC,Growth,Gamma,SMB,opex,732788.57,712056.9,619946.34,USD
2025-11,APAC,Growth,Gamma,MidMarket,opex,568735.64,552645.27,607761.34,USD
2025-11,APAC,Growth,Gamma,Enterprise,opex,393676.99,382539.29,365476.82,USD
2025-11,APAC,Growth,ServicesPlus,SMB,opex,564386.92,548419.58,633329.15,USD
2025-11,APAC,Growth,ServicesPlus,MidMarket,opex,450810.45,438056.35,489176.7,USD
2025-11,APAC,Growth,ServicesPlus,Enterprise,opex,268086.68,260502.11,315685.45,USD
2025-11,APAC,Services,Alpha,SMB,opex,304616.48,306620.4,323904.38,USD
2025-11,APAC,Services,Alpha,MidMarket,opex,266513.91,268267.17,266937.48,USD
2025-11,APAC,Services,Alpha,Enterprise,opex,152190.42,153191.6,166167.45,USD
2025-11,APAC,Services,Beta,SMB,opex,258313.55,260012.87,248605.73,USD
2025-11,APAC,Services,Beta,MidMarket,opex,243343.41,244944.25,226087.6,USD
2025-11,APAC,Services,Beta,Enterprise,opex,151992.75,152992.64,130066.45,USD
2025-11,APAC,Services,Gamma,SMB,opex,277287.15,279111.28,323606.54,USD
2025-11,APAC,Services,Gamma,MidMarket,opex,257341.29,259034.21,288118.84,USD
2025-11,APAC,Services,Gamma,Enterprise,opex,137201.54,138104.12,138660.76,USD
2025-11,APAC,Services,ServicesPlus,SMB,opex,225464.97,226948.19,234063.74,USD
2025-11,APAC,Services,ServicesPlus,MidMarket,opex,172420.37,173554.64,195179.95,USD
2025-11,APAC,Services,ServicesPlus,Enterprise,opex,115975.69,116738.63,130198.33,USD
